R,E
2.7372372372372373,-7.8625252887261521
2.7425425425425427,-7.8626029071436054
2.7478478478478481,-7.862676640055736
2.7531531531531535,-7.8627465189444186
2.7584584584584579,-7.8628125750286539
2.7637637637637633,-7.8628748392672758
2.7690690690690687,-7.8629333423614849
2.7743743743743741,-7.8629881147575542
2.7796796796796794,-7.8630391866492655
2.7849849849849848,-7.8630865879805043
2.7902902902902902,-7.8631303484477559
2.7955955955955956,-7.8631704975024785
2.8009009009009009,-7.8632070643536238
2.8062062062062063,-7.8632400779699791
2.8115115115115117,-7.8632695670825647
2.8168168168168171,-7.863295560186911
2.8221221221221224,-7.8633180855454041
2.8274274274274269,-7.8633371711895865
2.8327327327327323,-7.8633528449223391
2.8380380380380377,-7.8633651343201345
2.843343343343343,-7.8633740667352399
2.8486486486486484,-7.8633796692978351
2.8539539539539538,-7.8633819689182429
2.8592592592592592,-7.8633809922888922
2.8645645645645645,-7.8633767658865334
2.8698698698698699,-7.8633693159742171
2.8751751751751753,-7.8633586686033734
2.8804804804804807,-7.8633448496157721
2.885785785785786,-7.8633278846455674
2.8910910910910905,-7.8633077991211842
2.8963963963963959,-7.863284618267314
2.9017017017017013,-7.8632583671067646
2.9070070070070066,-7.8632290704624488
2.912312312312312,-7.8631967529590971
2.9176176176176174,-7.8631614390252365
2.9229229229229228,-7.8631231528949872
2.9282282282282281,-7.863081918609752
2.9335335335335335,-7.8630377600201582
2.9388388388388389,-7.8629907007876767
2.9441441441441443,-7.8629407643864431
2.9494494494494496,-7.8628879741049156
2.954754754754755,-7.8628323530476365
2.9600600600600595,-7.8627739781580619
2.9653653653653649,-7.8627127643639234
2.9706706706706703,-7.8626487880215858
2.9759759759759756,-7.8625820715162877
2.981281281281281,-7.8625126370574812
2.9865865865865864,-7.8624405066804526
2.9918918918918918,-7.8623657022478231
2.9971971971971971,-7.8622882454511682
3.0025025025025025,-7.8622081578124527
3.0078078078078079,-7.8621254606856139
3.0131131131131133,-7.8620401752580591
3.0184184184184186,-7.8619523225520274
3.023723723723724,-7.8618619234262432
3.0290290290290285,-7.8617689985771699
3.0343343343343339,-7.8616735685405086
3.0396396396396392,-7.8615756536927073
3.0449449449449446,-7.8614752742521592
3.05025025025025,-7.8613724502807631
3.0555555555555554,-7.8612672016851786
3.0608608608608607,-7.8611595482181924
3.0661661661661661,-7.8610495094801376
3.0714714714714715,-7.8609371049201027
3.0767767767767769,-7.8608223538373085
3.0820820820820822,-7.8607052753823359
3.0873873873873876,-7.8605858885585365
3.092692692692693,-7.8604642122230768
3.0979979979979975,-7.8603402650884462
3.1033033033033028,-7.8602140657235315
